Muestreo;Area_dialecta;COSERID;EjemploID;Tipo;Pron_reflexivo;Verbo;Tipo_semantico;Tipo_sintactico;Heavy_form;Persona_verbal;Animacion_sujeto;Tiempo_verbal
Exhaustivo;Resto;2506;2506645;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;presente_subjuntivo
Exhaustivo;Resto;2506;2506648;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3;Humano;infinitivo
Exhaustivo;Resto;2506;2506651;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;presente
Exhaustivo;Resto;2506;2506652;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;presente
Exhaustivo;Resto;2506;2506653;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;presente_subjuntivo
Exhaustivo;Resto;2506;2506655;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;2sg;Humano;pasado_imperfecto
Exhaustivo;Resto;2506;2506765;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;2606;2606010;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;con;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;2606;2606023;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;con;3sg;Humano;pasado_imperfecto
Exhaustivo;Resto;2606;2606026;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2606;2606030;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2606;2606047;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2606;2606051;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2606;2606059;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;NA;Humano;infinitivo
Exhaustivo;Resto;2606;2606093;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;2pl;Humano;presente
Exhaustivo;Resto;2606;2606118;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;presente
Exhaustivo;Resto;2606;2606119;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;2606;2606126;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2606;2606129;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;2606;2606148;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;2606;2606151;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;infinitivo
Exhaustivo;Resto;2606;2606156;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;pasado_perfecto
Exhaustivo;Resto;2606;2606157;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;2606;2606161;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;2606;2606163;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;2606;2606165;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pasado_perfecto
Exhaustivo;Resto;2606;2606169;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_perfecto
Exhaustivo;Resto;2606;2606170;Verbo_se;Si;casar;Reciproco_natural;Anticausativo;NA;3pl;Humano;pasado_perfecto
Exhaustivo;Resto;2606;2606191;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2606;2606252;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;con;2sg;Humano;presente
Exhaustivo;Resto;2606;2606278;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2606;2606302;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pasado_imperfecto
Exhaustivo;Resto;2614;2614004;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;2614;2614006;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;1sg;Humano;pasado_perfecto
Exhaustivo;Resto;2614;2614275;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2614;2614282;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;pasado_imperfecto
Exhaustivo;Resto;2614;2614298;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;pasado_perfecto
Exhaustivo;Resto;2614;2614319;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pasado_imperfecto
Exhaustivo;Resto;2614;2614387;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3pl;Humano;presente_subjuntivo
Exhaustivo;Resto;2614;2614436;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;infinitivo
Exhaustivo;Resto;2614;2614439;Verbo_se;Si;casar;Reciproco_natural;Anticausativo_discontinuo;NA;3sg;Humano;pasado_perfecto
